species,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,locality,municipality,year,month,day,basisOfRecord,occurrenceStatus,taxonRank,kingdom,phylum,class,order,gbifID,license
Chamaecrista diphylla,Chamaecrista diphylla (L.) Greene,Fabaceae,Chamaecrista,-3.409618,-39.013474,Ceará,,,2025,7,13,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5230568802,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Banisteriopsis muricata,Banisteriopsis muricata (Cav.) Cuatrec.,Malpighiaceae,Banisteriopsis,-6.35918,-39.282353,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5230569905,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Ancistrotropis peduncularis,Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado,Fabaceae,Ancistrotropis,-4.024973,-38.650023,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5230592038,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Acrocomia intumescens,Acrocomia intumescens Drude,Arecaceae,Acrocomia,-6.357967,-39.294288,Ceará,,,2025,7,18,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,5230597785,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Monstera adansonii,Monstera adansonii subsp. klotzschiana (Schott) Mayo & I.M.Andrade,Araceae,Monstera,-3.900021,-38.72099,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,5230659528,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Gibasis geniculata,Gibasis geniculata (Jacq.) Rohweder,Commelinaceae,Gibasis,-3.897011,-38.722121,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,5230664662,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Thunbergia grandiflora,Thunbergia grandiflora (Roxb. ex Rottler) Roxb.,Acanthaceae,Thunbergia,-3.949126,-38.468728,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5230672015,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Heliconia psittacorum,Heliconia psittacorum L.f.,Heliconiaceae,Heliconia,-4.208413,-38.971522,Ceará,,,2025,7,17,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,5230697541,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Thunbergia fragrans,Thunbergia fragrans Roxb.,Acanthaceae,Thunbergia,-4.044907,-40.865137,Ceará,,,2025,7,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5230711397,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Cucumis dipsaceus,Cucumis dipsaceus Ehrenb. ex Spach,Cucurbitaceae,Cucumis,-6.355501,-39.281524,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,5230730046,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Asclepias curassavica,Asclepias curassavica L.,Apocynaceae,Asclepias,-4.031873,-38.648017,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5230799111,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Megathyrsus maximus,Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs,Poaceae,Megathyrsus,-3.741307,-38.569923,Ceará,,,2025,7,10,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5230799148,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Trichocentrum fuscum,Trichocentrum fuscum Lindl.,Orchidaceae,Trichocentrum,-3.567924,-41.089653,Ceará,,,2025,7,8,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,5230896993,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Centratherum punctatum,Centratherum punctatum Cass.,Asteraceae,Centratherum,-5.95576,-39.082127,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,5230927104,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Mimosa arenosa,Mimosa arenosa (Willd.) Poir.,Fabaceae,Mimosa,-4.033147,-38.646896,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5230941121,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Turnera subulata,Turnera subulata J.E.Sm.,Turneraceae,Turnera,-4.191167,-38.477756,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5230947762,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Sida galheirensis,Sida galheirensis Ulbr.,Malvaceae,Sida,-5.955421,-39.08248,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5230969707,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Distimake aegyptius,Distimake aegyptius (L.) A.R.Simões & Staples,Convolvulaceae,Distimake,-3.81433,-38.48629,Ceará,,,2025,7,3,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5230988369,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pavonia cancellata,Pavonia cancellata (L.) Cav.,Malvaceae,Pavonia,-3.813955,-38.485493,Ceará,,,2025,7,3,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5231100311,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Stemodia durantifolia,Stemodia durantifolia (L.) Sw.,Plantaginaceae,Stemodia,-6.359629,-39.28424,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5231141843,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Eragrostis ciliaris,Eragrostis ciliaris (L.) R.Br.,Poaceae,Eragrostis,-3.743003,-38.575181,Ceará,,,2025,7,4,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5231152053,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Jatropha gossypiifolia,Jatropha gossypiifolia L.,Euphorbiaceae,Jatropha,-6.373427,-39.309712,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5231164800,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Cuscuta tinctoria,Cuscuta tinctoria Mart. ex Engelm.,Convolvulaceae,Cuscuta,-3.316848,-41.221027,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5231185428,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Melochia pyramidata,Melochia pyramidata L.,Malvaceae,Melochia,-6.353992,-39.281999,Ceará,,,2025,7,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5231209489,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Cenchrus echinatus,Cenchrus echinatus L.,Poaceae,Cenchrus,-3.744771,-38.573952,Ceará,,,2025,7,3,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5231219001,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Palicourea divaricata,Palicourea divaricata Schltdl.,Rubiaceae,Palicourea,-3.893988,-38.721526,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231219520,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Combretum lanceolatum,Combretum lanceolatum Pohl ex Eichler,Combretaceae,Combretum,-6.359172,-39.282456,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5231230920,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Centrosema brasilianum,Centrosema brasilianum (L.) Benth.,Fabaceae,Centrosema,-4.044907,-40.865137,Ceará,,,2025,7,10,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231255252,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Jacquiniella globosa,Jacquiniella globosa (Jacq.) Schltr.,Orchidaceae,Jacquiniella,-3.894566,-38.722591,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,5231262513,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Ruellia inundata,Ruellia inundata Kunth,Acanthaceae,Ruellia,-4.025971,-38.648016,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5231277036,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Heliotropium angiospermum,Heliotropium angiospermum Murray,Heliotropiaceae,Heliotropium,-6.358665,-39.287318,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,5231313071,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Maxillaria leucaimata,Maxillaria leucaimata Barb.Rodr.,Orchidaceae,Maxillaria,-3.897248,-38.722562,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,5231341597,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Indigofera hirsuta,Indigofera hirsuta L.,Fabaceae,Indigofera,-6.354142,-39.282002,Ceará,,,2025,7,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231345489,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Distimake aegyptius,Distimake aegyptius (L.) A.R.Simões & Staples,Convolvulaceae,Distimake,-6.354013,-39.282036,Ceará,,,2025,7,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5231348471,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Aechmea aquilega,Aechmea aquilega (Salisb.) Griseb.,Bromeliaceae,Aechmea,-3.89055,-38.722402,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5231373564,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pleurophora anomala,Pleurophora anomala (A.St.-Hil.) Koehne,Lythraceae,Pleurophora,-4.032795,-38.647092,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5231392072,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Cyperus ligularis,Cyperus ligularis L.,Cyperaceae,Cyperus,-3.741281,-38.569792,Ceará,,,2025,7,10,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5231392110,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Jacquemontia tamnifolia,Jacquemontia tamnifolia (L.) Griseb.,Convolvulaceae,Jacquemontia,-6.354078,-39.282113,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5231396112,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Lantana camara,Lantana camara L.,Verbenaceae,Lantana,-4.044907,-40.865137,Ceará,,,2025,7,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5231411292,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Canavalia rosea,Canavalia rosea (Sw.) DC.,Fabaceae,Canavalia,-2.833806,-40.082703,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231432126,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Chamaecrista amiciella,Chamaecrista amiciella (H.S.Irwin & Barneby) H.S.Irwin & Barneby,Fabaceae,Chamaecrista,-3.324208,-41.22668,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231470381,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Machaonia acuminata,Machaonia acuminata Bonpl.,Rubiaceae,Machaonia,-6.359584,-39.284163,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231539002,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Euploca procumbens,Euploca procumbens (Mill.) Diane & Hilger,Heliotropiaceae,Euploca,-6.354055,-39.282141,Ceará,,,2025,7,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,5231566527,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Caesalpinia pulcherrima,Caesalpinia pulcherrima (L.) Sw.,Fabaceae,Caesalpinia,-3.936229,-38.464216,Ceará,,,2025,7,13,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231572771,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Turnera subulata,Turnera subulata J.E.Sm.,Turneraceae,Turnera,-3.93559,-38.463961,Ceará,,,2025,7,13,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5231572785,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Funastrum clausum,Funastrum clausum (Jacq.) Schltr.,Apocynaceae,Funastrum,-6.359191,-39.287121,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231582975,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Catharanthus roseus,Catharanthus roseus (L.) G.Don,Apocynaceae,Catharanthus,-3.455182,-39.17192,Ceará,,,2025,7,18,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231592673,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Periandra coccinea,Periandra coccinea (Schrad.) Benth.,Fabaceae,Periandra,-4.288357,-40.720371,Ceará,,,2025,7,12,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231597716,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Phoradendron quadrangulare,Phoradendron quadrangulare (Kunth) Griseb.,Viscaceae,Phoradendron,-6.354567,-39.290318,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Santalales,5231616039,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Rhynchosia minima,Rhynchosia minima var. minima,Fabaceae,Rhynchosia,-6.354139,-39.282084,Ceará,,,2025,7,11,HUMAN_OBSERVATION,PRESENT,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231630531,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Machaonia acuminata,Machaonia acuminata Bonpl.,Rubiaceae,Machaonia,-6.3587,-39.287266,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231671977,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Mimosa sensitiva,Mimosa sensitiva L.,Fabaceae,Mimosa,-3.935394,-38.463845,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231693967,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Eragrostis tenella,Eragrostis tenella (L.) P.Beauv. ex Roem. & Schult.,Poaceae,Eragrostis,-3.742324,-38.57463,Ceará,,,2025,7,8,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5231696091,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Heliotropium elongatum,Heliotropium elongatum (Lehm.) Gürke,Heliotropiaceae,Heliotropium,-4.036348,-38.642513,Ceará,,,2025,7,9,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,5231714020,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Centrosema brasilianum,Centrosema brasilianum (L.) Benth.,Fabaceae,Centrosema,-6.35411,-39.282119,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231754089,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Calotropis procera,Calotropis procera (Aiton) W.T.Aiton,Apocynaceae,Calotropis,-6.367621,-39.319987,Ceará,,,2025,7,17,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231769622,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Calotropis procera,Calotropis procera (Aiton) W.T.Aiton,Apocynaceae,Calotropis,-6.679462,-38.88996,Ceará,,,2025,7,16,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5231798378,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Mimosa candollei,Mimosa candollei R.Grether,Fabaceae,Mimosa,-3.935605,-38.463863,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5231800992,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Ricinus communis,Ricinus communis L.,Euphorbiaceae,Ricinus,-6.355437,-39.281681,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5231819018,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Vitex gardneriana,Vitex gardneriana Schauer,Lamiaceae,Vitex,-6.359458,-39.281935,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5231819914,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Dicliptera ciliaris,Dicliptera ciliaris Juss.,Acanthaceae,Dicliptera,-6.355296,-39.278704,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5231890113,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Centrosema brasilianum,Centrosema brasilianum (L.) Benth.,Fabaceae,Centrosema,-3.746111,-38.575278,Ceará,"Campus do Pici, próximo ao bloco 951",Fortaleza,2025,7,11,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5236024326,http://creativecommons.org/licenses/by/4.0/legalcode
Centrosema brasilianum,Centrosema brasilianum (L.) Benth.,Fabaceae,Centrosema,-3.746111,-38.575278,Ceará,"Campus do Pici, próximo ao bloco 951",Fortaleza,2025,7,11,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5236024328,http://creativecommons.org/licenses/by/4.0/legalcode
Heliotropium angiospermum,Heliotropium angiospermum Murray,Heliotropiaceae,Heliotropium,-3.953673,-38.622405,Ceará,,,2025,7,15,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,5237476798,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Justicia distichophylla,"Justicia distichophylla F.A.Silva, A.Gil & Kameyama",Acanthaceae,Justicia,-3.954185,-38.6249,Ceará,,,2025,7,15,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5237488815,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Canavalia brasiliensis,Canavalia brasiliensis Mart. ex Benth.,Fabaceae,Canavalia,-6.350533,-39.291593,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5237490644,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Ricinus communis,Ricinus communis L.,Euphorbiaceae,Ricinus,-3.741374,-38.569502,Ceará,,,2025,7,17,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5237499213,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Geophila repens,Geophila repens (L.) I.M.Johnst.,Rubiaceae,Geophila,-3.954282,-38.61934,Ceará,,,2025,7,15,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5237499810,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Byttneria filipes,Byttneria filipes Mart. ex K.Schum.,Malvaceae,Byttneria,-6.359643,-39.284061,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5237512637,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pilea microphylla,Pilea microphylla var. microphylla,Urticaceae,Pilea,-3.744365,-38.575225,Ceará,,,2025,7,17,HUMAN_OBSERVATION,PRESENT,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,5237530199,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pseudobombax marginatum,"Pseudobombax marginatum (A.St.-Hil., A.Juss. & Cambess.) A.Robyns",Malvaceae,Pseudobombax,-6.253262,-39.205233,Ceará,,,2025,7,18,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5237535611,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Carica papaya,Carica papaya L.,Caricaceae,Carica,-6.678747,-38.888282,Ceará,,,2025,7,24,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Brassicales,5237551981,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Celtis iguanaea,Celtis gardneri Planch.,Cannabaceae,Celtis,-6.35961,-39.284301,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,5237558693,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Xiquexique gounellei,Xiquexique gounellei (F.A.C.Weber ex K.Schum.) Lavor & Calvente,Cactaceae,Xiquexique,-6.712466,-38.95902,Ceará,,,2025,7,24,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,5237563024,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Fridericia subverticillata,Fridericia subverticillata (Bureau & K.Schum.) L.G.Lohmann,Bignoniaceae,Fridericia,-3.133349,-40.816371,Ceará,,,2025,7,25,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5237563416,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Caesalpinia pulcherrima,Caesalpinia pulcherrima (L.) Sw.,Fabaceae,Caesalpinia,-3.023113,-39.658052,Ceará,,,2025,7,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5237574795,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Hibiscus sabdariffa,Hibiscus sabdariffa L.,Malvaceae,Hibiscus,-3.615995,-41.088808,Ceará,,,2025,7,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5237649348,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Duranta erecta,Duranta erecta L.,Verbenaceae,Duranta,-2.792482,-40.516656,Ceará,,,2025,7,17,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5237652074,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Heliconia psittacorum,Heliconia psittacorum L.f.,Heliconiaceae,Heliconia,-3.94024,-38.452202,Ceará,,,2025,7,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,5237671433,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Macroscepis grandiflora,Macroscepis grandiflora (Mart.) H.A.Keller & Liede,Apocynaceae,Macroscepis,-6.358144,-39.285701,Ceará,,,2025,7,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5237706655,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Jatropha mollissima,Jatropha mollissima (Pohl) Baill.,Euphorbiaceae,Jatropha,-2.833733,-40.083103,Ceará,,,2025,7,20,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5237707629,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Ipomoea asarifolia,Ipomoea asarifolia (Desr.) Roem. & Schult.,Convolvulaceae,Ipomoea,-6.760399,-38.96932,Ceará,,,2025,7,24,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5237708998,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Palicourea acuminata,Palicourea acuminata (Benth.) Borhidi,Rubiaceae,Palicourea,-3.969887,-38.64513,Ceará,,,2025,7,23,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5237716804,http://creativecommons.org/licenses/by-nc/4.0/legalcode
